Entity,Year,Book titles per capita (Fink-Jensen 2015)
Denmark,1808,447.3317865
Denmark,1809,375.8700696
Denmark,1810,380.5104408
Denmark,1811,358.2366589
Denmark,1812,410.2088167
Denmark,1813,433.4106729
Denmark,1814,366.5893271
Denmark,1815,395.3596288
Denmark,1816,426.8398268
Denmark,1817,518.6147186
Denmark,1818,452.8138528
Denmark,1819,402.5974026
Denmark,1820,575.7575758
Denmark,1821,441.302485
Denmark,1822,425.7845632
Denmark,1823,394.6488294
Denmark,1824,383.3470734
Denmark,1825,403.0944625
Denmark,1826,476.2670957
Denmark,1827,504.3824701
Denmark,1828,484.5849802
Denmark,1829,451.1811024
Denmark,1830,488.6095837
Denmark,1831,587.4509804
Denmark,1832,662.2257053
Denmark,1833,564.6417445
Denmark,1834,596.1389961
Denmark,1835,574.2725881
Denmark,1836,597.7186312
Denmark,1837,619.6226415
Denmark,1838,552.8089888
Denmark,1839,664.4394952
Denmark,1840,848.1945468
Denmark,1841,682.7133479
Denmark,1842,624.5487365
Denmark,1843,638.6494253
Denmark,1844,683.8755304
Denmark,1845,653.8461538
Denmark,1846,690.4432133
Denmark,1847,721.1538462
Denmark,1848,957.1428571
Denmark,1849,701.4824798
Denmark,1850,777.8519013
Denmark,1851,865.5240606
Denmark,1852,908.8541667
Denmark,1853,873.0670103
Denmark,1854,859.1459528
Denmark,1855,903.7735849
Denmark,1856,931.7617866
Denmark,1857,850.0611995
Denmark,1858,820.9316394
Denmark,1859,772.9988053
Denmark,1860,916.8632075
Denmark,1861,956.9015725
Denmark,1862,840.1380104
Denmark,1863,968.7677456
Denmark,1864,823.2976927
Denmark,1865,933.2962757
Denmark,1866,958.6549063
Denmark,1867,948.7179487
Denmark,1868,919.0064795
Denmark,1869,898.4500267
Denmark,1870,909.4279661
Denmark,1871,823.4366789
Denmark,1872,964.0250261
Denmark,1873,919.379845
Denmark,1874,933.4698055
Denmark,1875,961.4799797
Denmark,1876,943.32999
Denmark,1877,966.8152551
Denmark,1878,933.9207048
Denmark,1879,973.8372093
Denmark,1880,959.634791
Denmark,1881,1011.423132
Denmark,1882,1075
Denmark,1883,1069.723912
Denmark,1884,1148.611111
Denmark,1885,1156.907594
Denmark,1886,1076.818798
Denmark,1887,1103.263299
Denmark,1888,1317.678334
Denmark,1889,1169.595782
Denmark,1890,1201.830863
Denmark,1891,1172.652531
Denmark,1892,1173.614095
Denmark,1893,1208.191126
Denmark,1894,1258.132657
Denmark,1895,1260.742595
Denmark,1896,1210.049423
Denmark,1897,1201.8684
Denmark,1898,1171.806167
Denmark,1899,1215.810277
Denmark,1900,1254.588052
Denmark,1901,1070.547417
Denmark,1902,1197.483797
Denmark,1903,1324.538259
Denmark,1904,1400.596792
Denmark,1905,1411.070111
Denmark,1906,1484.12988
Denmark,1907,1390.990991
Denmark,1908,1417.230331
Denmark,1909,1503.339192
Denmark,1910,1513.532269
Denmark,1911,1511.484402
Denmark,1912,1500.508302
Denmark,1913,1463.291988
Denmark,1914,1431.080186
Denmark,1915,1450.736498
Denmark,1916,1478.007762
Denmark,1917,1415.654952
Denmark,1918,1635.703002
Denmark,1919,1505.309182
Denmark,1920,1276.064158
Denmark,1921,1152.207002
Denmark,1922,1194.762191
Denmark,1923,1311.382598
Denmark,1924,1263.499557
Denmark,1925,1068.613139
Denmark,1926,960.3128621
Denmark,1927,918.2733813
Denmark,1928,926.7943952
Denmark,1929,902.2171688
Denmark,1930,912.4788255
Denmark,1931,883.4407397
Denmark,1932,957.8129337
Denmark,1933,951.0046793
Denmark,1934,957.7195854
Denmark,1935,966.7117727
Denmark,1936,954.8629769
Denmark,1937,904.7746066
Denmark,1938,875.2978554
Denmark,1939,885.151117
Denmark,1940,886.2212944
Denmark,1941,984.2091639
Denmark,1942,1141.173456
Denmark,1943,1137.249937
Denmark,1944,1157.578789
Denmark,1945,1294.684796
Denmark,1946,1235.308461
Denmark,1947,886.1553304
Denmark,1948,1169.212411
Denmark,1949,1013.947991
Denmark,1950,1445.328963
Denmark,1951,831.6254688
Denmark,1952,832.7180434
Denmark,1953,847.5080562
Denmark,1954,843.6223332
Denmark,1955,903.3566118
Denmark,1956,917.0550979
Denmark,1957,901.3262754
Denmark,1958,880.1514552
Denmark,1959,921.7804108
Denmark,1960,1020.73783
Denmark,1961,1039.954514
Denmark,1962,1132.368059
Denmark,1963,1125.848416
Denmark,1964,1199.1091
Denmark,1965,1283.495513
Denmark,1966,1333.611256
Denmark,1967,1422.666777
Denmark,1968,1440.223533
Denmark,1969,1567.060006
Denmark,1970,1719.703365
Denmark,1971,1646.139953
Denmark,1972,1766.56925
Denmark,1973,1664.124117
Denmark,1974,1705.94516
Denmark,1975,1751.431512
Denmark,1976,1830.423712
Denmark,1977,1956.403354
Denmark,1978,2053.975836
Denmark,1979,2093.105066
Denmark,1980,2040.200061
Denmark,1981,2022.425927
Denmark,1982,2081.945207
Denmark,1983,2169.995211
Denmark,1984,2316.878468
Denmark,1985,2365.02362
Denmark,1986,2155.829841
Denmark,1987,2163.633328
Denmark,1988,2694.406256
Denmark,1989,2669.995458
Denmark,1990,2604.574949
Denmark,1991,2668.036642
Denmark,1992,2833.279157
Denmark,1993,2783.717326
Denmark,1994,2910.901965
Denmark,1995,2994.871395
Denmark,1996,3151.988522
Denmark,1997,3040.315024
Denmark,1998,3230.388965
Denmark,1999,3109.320179
Denmark,2000,2898.218913
Denmark,2001,2850.540701
Denmark,2002,2740.62165
Denmark,2003,2809.71677
Denmark,2004,2795.659357
Denmark,2005,2776.338352
Denmark,2006,2793.239205
Denmark,2007,2760.363708
Denmark,2008,2556.555728
Denmark,2009,2405.38084
Egypt,1953,28.74146655
Egypt,1954,29.91602353
Egypt,1955,43.47001012
Egypt,1957,80.60859167
Egypt,1958,73.45468678
Egypt,1959,82.87629959
Egypt,1960,85.29941024
Egypt,1961,98.39093399
Egypt,1962,116.9191734
Egypt,1963,120.6772987
Egypt,1964,89.9330818
Egypt,1965,110.8535798
Egypt,1966,99.04351205
Egypt,1967,57.4157762
Egypt,1968,52.41531471
Egypt,1969,56.7853676
Egypt,1970,63.79931915
Egypt,1971,70.55935077
Egypt,1972,59.039141
Egypt,1973,54.33983944
Egypt,1974,48.73494439
Egypt,1975,47.76402267
Egypt,1976,39.37780941
Egypt,1977,37.95392945
Egypt,1978,41.97852693
Egypt,1983,53.36246716
Egypt,1984,26.30269666
Egypt,1985,27.29140897
Egypt,1986,27.44535337
Egypt,1987,24.16962195
Egypt,1988,26.86287314
Egypt,1990,35.91891921
Egypt,1991,44.71082931
Egypt,1993,51.22668038
Egypt,1995,34.98025424
Egypt,1996,29.62564451
Estonia,1940,242.7871232
Estonia,1941,379.1854138
Estonia,1942,243.4372069
Estonia,1943,285.8781415
Estonia,1944,384.1638024
Estonia,1945,486.3532703
Estonia,1946,717.4085669
Estonia,1947,847.8265513
Estonia,1948,1014.67688
Estonia,1949,945.7773074
Estonia,1950,859.795
Estonia,1951,809.8842996
Estonia,1952,774.9160729
Estonia,1953,786.5695658
Estonia,1954,871.6642081
Estonia,1955,818.6276336
Estonia,1956,879.7722052
Estonia,1957,952.9478791
Estonia,1958,960.9089743
Estonia,1959,956.2241423
Estonia,1960,1220.008805
Estonia,1961,1297.707492
Estonia,1962,1460.300649
Estonia,1963,1531.957494
Estonia,1964,1539.562997
Estonia,1965,1506.435742
Estonia,1966,1482.875024
Estonia,1967,1233.64543
Estonia,1968,1414.940839
Estonia,1969,1268.159516
Estonia,1970,1322.639734
Estonia,1971,1712.682027
Estonia,1972,1454.138462
Estonia,1973,1393.500024
Estonia,1974,1681.090579
Estonia,1975,1485.778281
Estonia,1976,1550.404797
Estonia,1977,1504.987723
Estonia,1978,1536.692374
Estonia,1979,1366.621294
Estonia,1980,1430.310161
Estonia,1981,1410.282338
Estonia,1982,1459.399765
Estonia,1983,1437.275818
Estonia,1984,1269.225124
Estonia,1985,1284.598342
Estonia,1986,1393.483658
Estonia,1987,1440.254407
Estonia,1988,1347.831712
Estonia,1989,1317.69415
Estonia,1990,1037.390669
Estonia,1991,1060.564382
Estonia,1992,1018.502468
Estonia,1993,1317.531007
Estonia,1994,1561.1212
Estonia,1995,1821.627104
Estonia,1996,1840.559115
Finland,1914,394.3661972
Finland,1930,510.0028994
Finland,1937,368.7258687
Finland,1938,425.3282276
Finland,1939,379.5442214
Finland,1940,307.7339102
Finland,1941,328.2009724
Finland,1942,350.3236246
Finland,1943,383.7678044
Finland,1944,406.4257028
Finland,1945,557.4773816
Finland,1946,591.9600631
Finland,1947,528.8934957
Finland,1948,554.9591002
Finland,1949,473.3787535
Finland,1950,471.7004665
Finland,1951,451.4120525
Finland,1952,427.3316221
Finland,1953,515.5336522
Finland,1954,488.6670329
Finland,1955,506.0332003
Finland,1957,523.5892692
Finland,1958,557.8237534
Finland,1959,554.7591417
Finland,1960,562.8047679
Finland,1961,576.5518256
Finland,1962,589.1202449
Finland,1963,592.4866066
Finland,1964,778.2710247
Finland,1965,1106.988754
Finland,1966,1125.332333
Finland,1967,1190.904227
Finland,1968,1261.221031
Finland,1969,1270.820334
Finland,1970,1214.638972
Finland,1971,1304.821813
Finland,1972,1405.922895
Finland,1973,770.2395222
Finland,1974,905.0065088
Finland,1975,967.4326676
Finland,1976,971.0804662
Finland,1977,776.3401733
Finland,1978,708.4650527
Finland,1979,1014.546592
Finland,1980,1362.266413
Finland,1981,1713.971188
Finland,1982,1540.522729
Finland,1983,1769.846989
Finland,1984,1754.070435
Finland,1985,1821.786073
Finland,1986,1768.012517
Finland,1987,1846.411269
Finland,1988,2099.609977
Finland,1989,2034.68414
Finland,1990,2036.125638
Finland,1991,2235.436455
Finland,1992,2188.636113
Finland,1993,2326.822968
Finland,1994,2465.373874
Finland,1995,2643.470057
Finland,1996,2559.220047
France,1500,35.17647059
France,1501,20.93926406
France,1502,18.78170277
France,1503,23.02464802
France,1504,20.44360262
France,1505,28.92957538
France,1506,24.01035313
France,1507,27.3795791
France,1508,32.22534669
France,1509,36.21321424
France,1510,46.3267711
France,1511,45.00745682
France,1512,55.51081092
France,1513,46.38328007
France,1514,41.27734935
France,1515,45.64912072
France,1516,51.06177524
France,1517,50.16542434
France,1518,45.28739015
France,1519,54.87086252
France,1520,60.87660688
France,1521,45.13652842
France,1522,32.14489978
France,1523,34.19417709
France,1524,28.74116369
France,1525,38.27895189
France,1526,35.74272132
France,1527,35.28783732
France,1528,59.92263704
France,1529,50.74299677
France,1530,56.89311001
France,1531,55.58994113
France,1532,52.84462893
France,1533,51.34252079
France,1534,53.34510298
France,1535,58.22348307
France,1536,65.96806305
France,1537,58.91522628
France,1538,66.64168471
France,1539,74.35089227
France,1540,85.72560049
France,1541,78.88615178
France,1542,89.0055132
France,1543,91.9652836
France,1544,78.01230315
France,1545,84.02941318
France,1546,76.21307768
France,1547,78.36145478
France,1548,80.70774454
France,1549,93.78428739
France,1550,101.7733406
France,1551,96.0011881
France,1552,88.22291196
France,1553,80.8651278
France,1554,93.06273963
France,1555,99.59923666
France,1556,93.05693738
France,1557,69.66492794
France,1558,73.79883216
France,1559,68.50854278
France,1560,90.24270796
France,1561,79.74903304
France,1562,64.08767493
France,1563,42.87704989
France,1564,52.78970849
France,1565,53.32798045
France,1566,65.59205479
France,1567,57.9745119
France,1568,36.88791826
France,1569,39.62033575
France,1570,36.80595182
France,1571,33.80011459
France,1572,42.25253682
France,1573,52.06668114
France,1574,51.02378665
France,1575,50.17993051
France,1576,45.40658166
France,1577,51.44285613
France,1578,57.26952568
France,1579,53.87538439
France,1580,55.57672883
France,1581,58.83802547
France,1582,51.93859343
France,1583,47.78499942
France,1584,46.36811181
France,1585,60.91212416
France,1586,59.67806537
France,1587,54.95152497
France,1588,70.40717057
France,1589,49.98583208
France,1590,36.18976639
France,1591,28.80364136
France,1592,33.40597738
France,1593,33.75460899
France,1594,36.99246015
France,1595,38.87588678
France,1596,29.79734646
France,1597,33.60476744
France,1598,43.15809999
France,1599,39.85291446
France,1600,50.52631579
France,1601,50.64340391
France,1602,49.42425
France,1603,49.35184542
France,1604,56.70001922
France,1605,57.37691506
France,1606,64.50189552
France,1607,57.96666251
France,1608,63.55642437
France,1609,72.71838374
France,1610,84.30519172
France,1611,67.98565849
France,1612,72.21121295
France,1613,61.02672804
France,1614,88.12474879
France,1615,94.92296659
France,1616,67.67608434
France,1617,71.49715085
France,1618,77.91652095
France,1619,98.64894604
France,1620,86.79541216
France,1621,67.92416118
France,1622,81.53783656
France,1623,78.27267643
France,1624,69.289016
France,1625,72.50851081
France,1626,73.50766715
France,1627,64.01802881
France,1628,67.96543282
France,1629,61.44612204
France,1630,70.14742853
France,1631,72.9708132
France,1632,58.07199148
France,1633,64.73382388
France,1634,73.19682967
France,1635,72.3623395
France,1636,71.34858867
France,1637,81.57717457
France,1638,79.10444573
France,1639,69.04720878
France,1640,77.24846214
France,1641,76.95507353
France,1642,77.20225465
France,1643,93.62109668
France,1644,100.6612157
France,1645,82.41769246
France,1646,78.00319968
France,1647,95.03878378
France,1648,89.19131175
France,1649,192.7272466
France,1650,93.02096791
France,1651,104.6062827
France,1652,99.84220839
France,1653,77.02972543
France,1654,82.22149232
France,1655,84.92602313
France,1656,83.56749079
France,1657,85.55760106
France,1658,96.85838819
France,1659,86.8868689
France,1660,112.5245501
France,1661,86.63248368
France,1662,92.62212599
France,1663,97.19801149
France,1664,119.3592457
France,1665,112.5727004
France,1666,101.1148861
France,1667,97.32362641
France,1668,96.83459462
France,1669,99.46032747
France,1670,93.26938414
France,1671,90.89066349
France,1672,98.33498955
France,1673,82.02640084
France,1674,91.1786394
France,1675,101.1611848
France,1676,87.31631131
France,1677,101.5488381
France,1678,88.59703353
France,1679,116.7631234
France,1680,91.57158196
France,1681,91.60739125
France,1682,94.52795333
France,1683,91.50864586
France,1684,90.35931608
France,1685,99.01308753
France,1686,84.35839356
France,1687,86.59338657
France,1688,97.56923694
France,1689,85.66795507
France,1690,88.56160035
France,1691,80.56008558
France,1692,86.4626804
France,1693,95.3537043
France,1694,90.37827682
France,1695,84.58469578
France,1696,91.77628337
France,1697,93.46803071
France,1698,84.21350034
France,1699,82.26928159
France,1700,94.38016529
France,1701,67.45793853
France,1702,65.83167125
France,1703,75.54363056
France,1704,68.00694247
France,1705,67.69718749
France,1706,62.00390091
France,1707,64.31283354
France,1708,68.39868884
France,1709,60.30783703
France,1710,55.81038773
France,1711,57.95027819
France,1712,64.10756488
France,1713,58.02278125
France,1714,69.12477688
France,1715,72.17688687
France,1716,73.77831151
France,1717,70.9107174
France,1718,68.37312907
France,1719,63.30748018
France,1720,72.19582883
France,1721,71.56663505
France,1722,75.19620217
France,1723,70.78727162
France,1724,70.3211243
France,1725,68.76024949
France,1726,60.64147847
France,1727,57.85982251
France,1728,61.47031165
France,1729,65.84143807
France,1730,73.91234177
France,1731,65.09472715
France,1732,77.60627389
France,1733,73.89843079
France,1734,63.90759019
France,1735,67.2959244
France,1736,71.74013961
France,1737,71.73851206
France,1738,72.65040132
France,1739,78.87731677
France,1740,82.65067501
France,1741,72.03142179
France,1742,71.4235294
France,1743,72.4753589
France,1744,66.90682806
France,1745,67.06301668
France,1746,61.52937674
France,1747,61.69583944
France,1748,72.14667482
France,1749,91.17936523
France,1750,86.97588126
France,1751,93.82921278
France,1752,93.26388147
France,1753,101.2354083
France,1754,94.34145428
France,1755,90.85122486
France,1756,101.8221358
France,1757,95.71065013
France,1758,102.9770187
France,1759,111.0684673
France,1760,98.92390855
France,1761,89.43656878
France,1762,105.2369851
France,1763,102.6465542
France,1764,105.9147236
France,1765,101.9140997
France,1766,94.53411076
France,1767,107.1222061
France,1768,100.1907197
France,1769,95.82743487
France,1770,119.369308
France,1771,119.4446739
France,1772,114.9217461
France,1773,108.3404071
France,1774,120.3547485
France,1775,131.332304
France,1776,127.5115796
France,1777,125.6340402
France,1778,122.9447992
France,1779,103.8881649
France,1780,102.0916621
France,1781,96.77565824
France,1782,108.406847
France,1783,107.4199282
France,1784,142.7692792
France,1785,148.3959686
France,1786,138.0683918
France,1787,130.6005042
France,1788,147.649756
France,1789,271.2380792
France,1790,274.4246013
France,1791,232.7540484
France,1792,190.0062882
France,1793,142.5204759
France,1794,119.3620009
France,1795,122.537992
France,1796,87.99928985
France,1797,104.2063395
France,1798,108.9464941
France,1799,109.7925501
France,1800,106.7780276
France,1828,182.2766352
France,1889,374.9625037
France,1914,602.7582216
France,1938,193.6129647
France,1940,131.7073171
France,1941,98.18181818
France,1942,152.4873096
France,1943,203.025641
France,1944,223.1362468
France,1945,175.9949622
France,1946,220.6999255
France,1947,329.8672566
France,1948,344.028217
France,1949,238.8621022
France,1950,235.0298697
France,1951,240.2594373
France,1952,241.0615043
France,1953,230.3023336
France,1954,242.3896673
France,1955,266.7013433
France,1957,229.5357902
France,1958,256.8230604
France,1959,260.8337488
France,1960,254.8514511
France,1961,269.5849601
France,1962,276.1962195
France,1963,235.2097379
France,1964,273.0919626
France,1965,344.122726
France,1966,383.8301429
France,1967,375.5380059
France,1968,365.364267
France,1969,426.6174471
France,1970,441.7543049
France,1971,426.6859933
France,1972,463.1338148
France,1973,509.7406859
France,1974,488.8619855
France,1975,523.4917987
France,1976,542.310604
France,1977,582.4598183
France,1978,388.7220248
France,1979,456.2513677
France,1980,586.4271457
France,1981,673.4417589
France,1982,757.4196097
France,1983,671.8518121
France,1984,661.1847954
France,1985,670.2071163
France,1986,580.5905685
France,1987,763.3929355
France,1988,681.617326
France,1989,693.7790768
France,1990,717.2328428
France,1991,746.5221998
France,1992,770.9781002
France,1993,696.8851933
France,1994,762.2339978
France,1995,582.2280279
France,1996,818.9760091
Georgia,1924,252.099791
Georgia,1925,314.3704813
Georgia,1926,388.8465523
Georgia,1927,406.4461547
Georgia,1928,322.6835517
Georgia,1929,350.3424874
Georgia,1930,448.8030344
Georgia,1931,464.2824421
Georgia,1932,433.7335725
Georgia,1933,357.1558751
Georgia,1934,387.3897981
Georgia,1935,295.8403491
Georgia,1936,312.9824982
Georgia,1937,282.9270169
Georgia,1938,315.619551
Georgia,1939,400.1108987
Georgia,1940,463.1158855
Georgia,1941,394.5645076
Georgia,1942,171.9672109
Georgia,1943,151.3305105
Georgia,1944,161.2294728
Georgia,1945,167.8374997
Georgia,1946,210.2058197
Georgia,1947,273.1319687
Georgia,1948,362.7188599
Georgia,1949,379.39602
Georgia,1950,392.5359014
Georgia,1951,362.5848085
Georgia,1952,341.753421
Georgia,1953,412.7529264
Georgia,1954,474.4857521
Georgia,1955,498.0201999
Georgia,1956,456.3348747
Georgia,1957,490.7510447
Georgia,1958,512.4178085
Georgia,1959,538.1866916
Georgia,1960,606.7665565
Georgia,1961,622.4007762
Georgia,1962,547.369041
Georgia,1963,580.5415011
Georgia,1964,598.8428876
Georgia,1965,505.0438313
Georgia,1966,490.4713328
Georgia,1967,473.6258115
Georgia,1968,457.5666614
Georgia,1969,495.0181008
Georgia,1970,470.9775778
Georgia,1971,524.2925004
Georgia,1972,468.8210008
Georgia,1973,427.2822404
Georgia,1974,480.9636044
Georgia,1975,401.0081557
Georgia,1976,468.7592545
Georgia,1977,497.6363282
Georgia,1978,474.0490218
Georgia,1979,466.4641934
Georgia,1980,416.7907823
Georgia,1981,383.9824898
Georgia,1982,478.7096716
Georgia,1983,473.4039184
Georgia,1984,484.7217713
Georgia,1985,487.3909027
Georgia,1986,478.4466216
Georgia,1987,499.621181
Georgia,1988,435.506014
Georgia,1989,365.1280653
Georgia,1990,305.7384283
Germany,1500,45.23809524
Germany,1501,14.27510346
Germany,1502,13.68022658
Germany,1503,11.09582128
Germany,1504,13.63260578
Germany,1505,13.32533971
Germany,1506,12.45305485
Germany,1507,14.69160898
Germany,1508,13.53786091
Germany,1509,14.92201502
Germany,1510,15.73919163
Germany,1511,10.10042596
Germany,1512,15.68440358
Germany,1513,14.81830892
Germany,1514,18.1417394
Germany,1515,15.32396142
Germany,1516,19.46924872
Germany,1517,15.27061878
Germany,1518,30.21087033
Germany,1519,34.03177829
Germany,1520,49.99204465
Germany,1521,49.07780377
Germany,1522,47.06564565
Germany,1523,64.29342482
Germany,1524,67.74705943
Germany,1525,57.77217847
Germany,1526,35.80555233
Germany,1527,35.19748115
Germany,1528,29.41632554
Germany,1529,45.95091513
Germany,1530,61.34210745
Germany,1531,54.19048548
Germany,1532,50.03887849
Germany,1533,58.86201505
Germany,1534,49.32561564
Germany,1535,51.39224442
Germany,1536,51.30271837
Germany,1537,50.14081742
Germany,1538,54.60378696
